created,text,retwc,hashtag,followers,friends,polarity,sentiment
11/7/2019 10:43,"b'RT @geetv79: This was in 2013 \xf0\x9f\x91\x87in the good old days \n\nDelhi emerges as Greenest Capital City in the world, with green cover rising to 22%\xe2\x80\xa6'",79,None,30,223,0.2,4
11/7/2019 10:18,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,8,97,-0.075,0
11/7/2019 10:15,b'I knew it.\nOther cities would be more polluted that Delhi.\nDelhi highlighted because it is the capital and\xe2\x80\xa6 https://t.co/me9DJinll0',0,None,1169,4709,0.5,4
11/7/2019 10:13,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,2349,4184,-0.075,0
11/7/2019 10:09,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,177,141,-0.166666667,0
11/7/2019 9:53,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,256,741,-0.166666667,0
11/7/2019 9:51,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,45349,12995,-0.166666667,0
11/7/2019 9:37,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,45349,12995,-0.075,0
11/7/2019 9:37,"b'RT @LambaAlka: What???\nWhy do parents need to pay bribes at first place??\nIs Education Minister Kidding???\n\xe0\xa4\xb9\xe0\xa4\xa6 \xe0\xa4\xb9\xe0\xa5\x8b \xe0\xa4\x97\xe0\xa4\x88, \xe0\xa4\x96\xe0\xa5\x81\xe0\xa4\xa6 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\xa3\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xaf\xe2\x80\xa6'",47,None,1244,1789,0.25,4
11/7/2019 8:56,"b""@ArvindKejriwal @msisodia @AamAadmiParty @nitin_gadkari\nIt's high time now. I think the leadership should take some\xe2\x80\xa6 https://t.co/08u0qD0yiN""",0,None,11,166,0.16,4
11/7/2019 8:37,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",217,None,652,2677,0.169444444,4
11/7/2019 8:21,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,114,532,-0.075,0
11/7/2019 8:19,"b'RT @LambaAlka: What???\nWhy do parents need to pay bribes at first place??\nIs Education Minister Kidding???\n\xe0\xa4\xb9\xe0\xa4\xa6 \xe0\xa4\xb9\xe0\xa5\x8b \xe0\xa4\x97\xe0\xa4\x88, \xe0\xa4\x96\xe0\xa5\x81\xe0\xa4\xa6 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa5\x81\xe0\xa4\xa3\xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xaf\xe2\x80\xa6'",47,None,585,284,0.25,4
11/7/2019 8:14,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,705,1196,0.366666667,4
11/7/2019 8:13,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",217,None,9,100,0.169444444,4
11/7/2019 8:06,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,42,216,-0.166666667,0
11/7/2019 7:49,"b'RT @gursimranmand: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days e\xe2\x80\xa6'",9,None,9,11,0.1225,4
11/7/2019 7:48,"b'RT @gursimranmand: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days e\xe2\x80\xa6'",9,None,5,11,0.1225,4
11/7/2019 7:48,"b'RT @gursimranmand: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days e\xe2\x80\xa6'",9,None,45,15,0.1225,4
11/7/2019 7:47,"b'RT @gursimranmand: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days e\xe2\x80\xa6'",9,None,17,13,0.1225,4
11/7/2019 7:46,"b'RT @gursimranmand: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days e\xe2\x80\xa6'",9,None,16,16,0.1225,4
11/7/2019 7:46,"b'RT @gursimranmand: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days e\xe2\x80\xa6'",9,None,8,12,0.1225,4
11/7/2019 7:45,"b'RT @gursimranmand: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days e\xe2\x80\xa6'",9,None,73,106,0.1225,4
11/7/2019 7:41,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,464,80,-0.166666667,0
11/7/2019 7:27,b'RT @1Patelzuber: National capital #Delhi is facing severe air pollution. Situation is very grim and people not safe inside their own homes.\xe2\x80\xa6',3,Delhi,161,140,-0.216666667,0
11/7/2019 7:27,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,161,140,-0.075,0
11/7/2019 7:27,"b'RT @INCDelhi: Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in south Delhi,\xe2\x80\xa6'",87,None,161,140,0.16,4
11/7/2019 7:27,b'RT @exhortofgeeta: Delhi was a much greener and cleaner Delhi when Shiela ji was CM as her priority was development but the blame game of b\xe2\x80\xa6',39,None,161,140,-0.1,0
11/7/2019 7:27,b'RT @1Patelzuber: Sheela Dixit Government increased green cover in Delhi to reduce pollution.\n\nBut the AAP and BJP are ignoring this serious\xe2\x80\xa6',3,None,161,140,-0.266666667,0
11/7/2019 7:27,"b'RT @1Patelzuber: In the National Capital Delhi, pollution problem is a major concern where the future of children is in peril The Right to\xe2\x80\xa6'",3,None,161,140,0.116071429,4
11/7/2019 7:27,b'RT @ShahNawazKhanMM: #AAPBJPchokeDelhi  Hazardous air pollution is becoming capital punishment in New Delhi. https://t.co/kLZdWWIncW',30,AAPBJPchokeDelhi,161,140,0.395454545,4
11/7/2019 7:21,b'RT @inc_jpagarwal: @ArvindKejriwal Govt &amp; @BJP4India blaming each other instead of finding solution to #pollution problem in #Delhi. Bad ai\xe2\x80\xa6',43,pollution,372,152,-0.4125,0
11/7/2019 7:20,b'Delhi pollution rising to new levels. This may be the result soon. #realissues #AirPollution #AAPBJPchokeDelhi\xe2\x80\xa6 https://t.co/WlzpDK3nDj',0,realissues,53,147,0.136363636,4
11/7/2019 7:17,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",217,None,18,52,0.169444444,4
11/7/2019 7:04,"b'RT @SChopraINC: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days ever\xe2\x80\xa6'",120,None,380,1133,0.1225,4
11/7/2019 7:02,"b""RT @nagma_morarji: Stubble burning accounts for a small proportion of Delhi's pollution but AAP govt keeps blaming Punjab &amp; Haryana governm\xe2\x80\xa6""",85,None,360,80,-0.25,0
11/7/2019 6:55,b'RT @inc_jpagarwal: @ArvindKejriwal Govt &amp; @BJP4India blaming each other instead of finding solution to #pollution problem in #Delhi. Bad ai\xe2\x80\xa6',43,pollution,430,1575,-0.4125,0
11/7/2019 6:48,"b'RT @geetv79: This was in 2013 \xf0\x9f\x91\x87in the good old days \n\nDelhi emerges as Greenest Capital City in the world, with green cover rising to 22%\xe2\x80\xa6'",79,None,13064,11299,0.2,4
11/7/2019 6:36,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,208,58,-0.075,0
11/7/2019 6:29,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,98,31,-0.075,0
11/7/2019 6:29,"b'RT @SChopraINC: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days ever\xe2\x80\xa6'",120,None,123,334,0.1225,4
11/7/2019 6:23,b'#elections #votes vs #DelhiChokes #DelhiBachao \n#AAPBJPchokeDelhi #MCD \nSo difficult to choose na?\xe2\x80\xa6 https://t.co/t2UcLm9jEx',0,elections,164,207,-0.5,0
11/7/2019 6:22,"b'RT @SaralPatel: How Sheila Dikshit rolled out the world\xe2\x80\x99s biggest clean air project. \n\nBlaming &amp; Nitpicking is easy and working is Hard, Ho\xe2\x80\xa6'",217,None,2532,148,0.169444444,4
11/7/2019 6:14,b'Smog in Dehli Chandigarh please avoid un necessary outing smog is not good for health\n#LahoreSmog #AirPollution\xe2\x80\xa6 https://t.co/7Lv4ABXlp2',0,LahoreSmog,7,3,-0.175,0
11/7/2019 6:14,b'RT @SevadalJK: Delhi need better public transport to reduce pollution but Delhi Govt diverting attention through hogwashes like Odd-Even Sc\xe2\x80\xa6',10,None,7873,3157,0.111111111,4
11/7/2019 6:10,b'RT @inc_jpagarwal: @ArvindKejriwal Govt &amp; @BJP4India blaming each other instead of finding solution to #pollution problem in #Delhi. Bad ai\xe2\x80\xa6',43,pollution,1662,469,-0.4125,0
11/7/2019 6:04,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,181,259,-0.075,0
11/7/2019 6:01,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,90,486,-0.075,0
11/7/2019 5:57,"b'RT @parven9737: Where is ""I love kejriwal"" stickers from Auto Now. Watch like and share\nhttps://t.co/95wK8z3R94\n\n#BJP \n#BJPRuinedEducation\xe2\x80\xa6'",1,BJP,15294,16500,0.5,4
11/7/2019 5:57,"b'Where is ""I love kejriwal"" stickers from Auto Now. Watch like and share\nhttps://t.co/95wK8z3R94\n\n#BJP\xe2\x80\xa6 https://t.co/BzQ7wXQYse'",1,BJP,26,55,0.5,4
11/7/2019 5:48,"b'RT @Nattashasharrma: Under CM @SheilaDikshit,Delhi emerged as the greenest capital city in the world with a 22% increase in green cover. #A\xe2\x80\xa6'",28,None,2279,425,-0.2,0
11/7/2019 5:47,"b'Now, New Delhi is equal to smoking 50 cigarettes a day.\nDr. Salil Sharma, a throat specialist, said 95% of the pati\xe2\x80\xa6 https://t.co/WDeYESy2rQ'",0,None,46,32,0.068181818,4
11/7/2019 5:33,"b""RT @nagma_morarji: Stubble burning accounts for a small proportion of Delhi's pollution but AAP govt keeps blaming Punjab &amp; Haryana governm\xe2\x80\xa6""",85,None,11,58,-0.25,0
11/7/2019 5:33,b'RT @Nattashasharrma: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken @Lam\xe2\x80\xa6',34,AAPBJPchokeDelhi,38452,1932,0.16,4
11/7/2019 5:33,"b'RT @Nattashasharrma: Under CM @SheilaDikshit,Delhi emerged as the greenest capital city in the world with a 22% increase in green cover. #A\xe2\x80\xa6'",28,None,38452,1932,-0.2,0
11/7/2019 5:31,"b'RT @INCGoa: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Why\xe2\x80\xa6'",10,None,871,342,-0.075,0
11/7/2019 5:29,"b'RT @Anish_INC: Concerned with the alarming levels of\xc2\xa0pollution\xc2\xa0in the national capital, @priyankagandhi convened an emergency meeting of\xc2\xa0De\xe2\x80\xa6'",27,None,1434,4998,-0.1,0
11/7/2019 5:26,"b'RT @Anish_INC: Concerned with the alarming levels of\xc2\xa0pollution\xc2\xa0in the national capital, @priyankagandhi convened an emergency meeting of\xc2\xa0De\xe2\x80\xa6'",27,None,87,418,-0.1,0
11/7/2019 5:25,b'RT @Ch_AnilKumarINC: NGT slaps delhi government with rs 25 crore fine for \xe2\x80\x98failing to check pollution in Delhi\n#AAPBJPchokeDelhi https://t.\xe2\x80\xa6',39,AAPBJPchokeDelhi,259,165,0.416666667,4
11/7/2019 5:25,"b'RT @devendrayadvinc: Pollution breaks all previous records as failing to check &amp; ensure ban on demolition, construction &amp; garbage burning,\xe2\x80\xa6'",104,None,5667,478,-0.166666667,0
11/7/2019 5:24,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",119,None,259,165,-0.133333333,0
11/7/2019 5:24,"b'RT @SevadalCG: Supreme Court has asked the Delhi govt about the ""logic"" behind the odd-even scheme and ordered it produce data to prove tha\xe2\x80\xa6'",17,None,259,165,-0.283333333,0
11/7/2019 5:23,"b""RT @nagma_morarji: Stubble burning accounts for a small proportion of Delhi's pollution but AAP govt keeps blaming Punjab &amp; Haryana governm\xe2\x80\xa6""",85,None,860,136,-0.25,0
11/7/2019 5:22,b'RT @SevadalHRY: Delhi  has become a gas chamber One cannot breathe So many respiratory health issues are a cause of concern for people but\xe2\x80\xa6',8,None,259,165,0.5,4
11/7/2019 5:22,b'RT @SevadalKL: #AAPBJPchokeDelhi It\xe2\x80\x99s govt duty to take necessary measure and precautions to avoid such incidents. Here both center and Sta\xe2\x80\xa6',5,AAPBJPchokeDelhi,259,165,-0.033333333,0
11/7/2019 5:22,"b'RT @Anish_INC: Concerned with the alarming levels of\xc2\xa0pollution\xc2\xa0in the national capital, @priyankagandhi convened an emergency meeting of\xc2\xa0De\xe2\x80\xa6'",27,None,8070,511,-0.1,0
11/7/2019 5:22,"b'RT @Anish_INC: Concerned with the alarming levels of\xc2\xa0pollution\xc2\xa0in the national capital, @priyankagandhi convened an emergency meeting of\xc2\xa0De\xe2\x80\xa6'",27,None,89508,6076,-0.1,0
11/7/2019 5:21,"b'RT @SChopraINC: Airpollution is 365days problem becoming a major public health emergency,recording more than 130 poor air quality days ever\xe2\x80\xa6'",120,None,338,85,0.1225,4
11/7/2019 5:21,"b'RT @INCDelhi: Every time Delhi High Court came to the rescue : In Dec 2018 Delhi high court, took suo-motu notice of a fire in south Delhi,\xe2\x80\xa6'",87,None,259,165,0.16,4
11/7/2019 5:21,b'RT @SevadalDL: Delhi chokes as pollution levels hits high.\nSever AQI observed on 4th November 2019\n\n#AAPBJPchokeDelhi\n@ajaymaken @LambaAlka\xe2\x80\xa6',33,AAPBJPchokeDelhi,259,165,0.16,4
11/7/2019 5:21,b'RT @SChopraINC: #AAPBJPchokeDelhi AAP shud come clean&amp;inform the people about the steps it has taken to prevent pollution in Delhi.While th\xe2\x80\xa6',165,AAPBJPchokeDelhi,259,165,0.366666667,4
11/7/2019 5:20,b'RT @SevadalWB: - Congress govt had started new Green and AC buses for ease of transportation for public\n- AAP govt in the last 4 years did\xe2\x80\xa6',8,None,259,165,-0.015909091,0
11/7/2019 5:20,"b'RT @INCGoa: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Why\xe2\x80\xa6'",10,None,259,165,-0.075,0
11/7/2019 5:19,b'RT @SevadalKA: Meetings are not enough.why the state governments were not coordinating better. This is not the way. Who is responsible? The\xe2\x80\xa6',11,None,259,165,0.233333333,4
11/7/2019 5:19,"b'RT @SevadalHP: "" The air we breathe in,is thick with misery &amp; pollution"" "" #AAPBJPchokeDelhi https://t.co/o2Z4ieQ0yF'",5,AAPBJPchokeDelhi,259,165,-0.3,0
11/7/2019 5:18,b'RT @SevadalDL: Congress government under Sheila Dikshit increased the green Cover in Delhi by 22%. AAP Government should present a white pa\xe2\x80\xa6',7,None,259,165,-0.066666667,0
11/7/2019 5:17,"b'RT @INCIndia: Even after a full term of being in govt, AAP has failed to fulfill its promise of increasing the fleet of buses to 11,000. Wh\xe2\x80\xa6'",354,None,21,60,-0.075,0
11/7/2019 5:11,"b'RT @geetv79: In 2013, \nDelhi emerged as the Greenest Capital City in the world \n\nIn 2019,\nDelhi emerged as the Most Polluted City in the wo\xe2\x80\xa6'",17,None,1660,149,0.5,4
11/7/2019 5:10,"b'RT @geetv79: In 2013, \nDelhi emerged as the Greenest Capital City in the world \n\nIn 2019,\nDelhi emerged as the Most Polluted City in the wo\xe2\x80\xa6'",17,None,6636,103,0.5,4
11/7/2019 5:08,b'RT @geetv79: Stubble burning in Punjab Haryana contributes not more than\xf0\x9f\x91\x89 5- 7% to Delhi pollution.\n\nLOCAL sources cause \xf0\x9f\x91\x8965% of Delhi poll\xe2\x80\xa6',21,None,22352,798,-0.25,0
11/7/2019 5:08,"b'RT @geetv79: In 2013, \nDelhi emerged as the Greenest Capital City in the world \n\nIn 2019,\nDelhi emerged as the Most Polluted City in the wo\xe2\x80\xa6'",17,None,22352,798,0.5,4
11/7/2019 5:04,"b'RT @Sharmistha_GK: Instead of giving these vague gyans, if the state &amp; central govt made a concerted attempt to put an action plan in place\xe2\x80\xa6'",119,None,689,738,-0.133333333,0
11/7/2019 5:00,b'Pollution: Hazardous level\nOnions: Rs.100 per kg\nLaw Order: Police Lawyers fighting like goons. \nPM silent.\nWish so\xe2\x80\xa6 https://t.co/HiuFYk34as',0,None,261,214,0.3,4
